Timestamp,Vehicle Angle,VehicleID,VehiclePos,VehiclePos,Longitude,latitude
1153,74.896031,veh21,27.368951,8.53902,-6.2569,53.348856
1154,72.32226,veh21,35.890496,8.521545,-6.256776,53.348875
1155,72.32226,veh21,43.74202,7.851524,-6.256663,53.348894
1156,72.32226,veh21,52.208023,8.466003,-6.25654,53.348915
1157,72.32226,veh21,60.111941,7.903919,-6.256426,53.348933
1158,72.32226,veh21,68.406259,8.294318,-6.256306,53.348953
1159,72.320319,veh21,5.247232,7.970973,-6.256192,53.348972
1160,72.157035,veh21,1.316035,7.818803,-6.256079,53.348991
1161,71.680079,veh21,0.170675,8.284639,-6.255959,53.349012
1162,71.128164,veh21,8.358782,8.188108,-6.255841,53.349033
1163,71.128164,veh21,17.150288,8.791506,-6.255715,53.349056
1164,71.128164,veh21,25.48461,8.334322,-6.255595,53.349077
1165,71.128164,veh21,34.265496,8.780887,-6.255469,53.3491
1166,71.128164,veh21,43.104914,8.839418,-6.255342,53.349122
1167,71.128164,veh21,51.960955,8.856041,-6.255214,53.349145
1168,70.585682,veh21,0.207312,8.186357,-6.255097,53.349167
1169,69.873065,veh21,3.078044,7.910732,-6.254984,53.349189
1170,86.930341,veh21,6.676853,7.998809,-6.254866,53.349197
1171,88.396137,veh21,5.068402,6.091549,-6.254774,53.349196
1172,89.764025,veh21,3.730852,7.53245,-6.254661,53.349194
1173,90.220792,veh21,8.873858,5.143006,-6.254584,53.349192
1174,86.557753,veh21,5.602813,7.298955,-6.254475,53.349192
1175,63.679209,veh21,4.891443,9.098629,-6.254348,53.349223
1176,63.639484,veh21,16.137314,11.245871,-6.254194,53.349265
1177,63.639484,veh21,28.808174,12.67086,-6.25402,53.349311
1178,67.617122,veh21,42.896425,14.088252,-6.253824,53.34936
1179,70.415162,veh21,57.748189,14.851764,-6.253611,53.3494
1180,,,,,,
1181,,,,,,
1182,,,,,,
1183,,,,,,
1184,,,,,,
1185,,,,,,
1186,,,,,,
1187,,,,,,
1188,,,,,,
1189,,,,,,
1190,,,,,,
1191,248.710959,veh24,5.1,0,-6.258054,53.352589
1192,248.710959,veh24,7.148279,2.048279,-6.258083,53.352583
1193,248.710959,veh24,10.878693,3.730415,-6.258136,53.352572
1194,248.710959,veh24,16.33316,5.454467,-6.258213,53.352556
1195,248.710959,veh24,24.343262,8.010102,-6.258327,53.352532
1196,248.710959,veh24,30.413775,6.070512,-6.258413,53.352514
1197,271.028862,veh24,0.1,3.586225,-6.25846,53.352521
1198,352.147229,veh24,0.54559,2.78559,-6.258437,53.35254
1199,66.878025,veh24,4.713075,4.167485,-6.258378,53.352552
1200,68.710959,veh24,10.250117,5.537042,-6.2583,53.352568
1201,68.710959,veh24,17.425068,7.174951,-6.258198,53.352589
1202,68.710959,veh24,24.750151,7.325084,-6.258094,53.352611
1203,68.698242,veh24,1.071811,7.88166,-6.257982,53.352634
1204,68.651602,veh24,9.241024,8.169213,-6.257866,53.352658
1205,68.722326,veh24,7.852481,8.011457,-6.257752,53.352682
1206,68.722326,veh24,15.923134,8.070653,-6.257638,53.352705
1207,68.298078,veh24,6.111816,7.658682,-6.257529,53.352728
1208,68.298078,veh24,13.450023,7.338207,-6.257426,53.35275
1209,68.298078,veh24,21.148823,7.6988,-6.257317,53.352773
1210,68.334911,veh24,5.686362,8.067539,-6.257202,53.352797
1211,68.334911,veh24,13.325109,7.638747,-6.257094,53.35282
1212,68.334911,veh24,21.189579,7.86447,-6.256983,53.352844
1213,68.334911,veh24,29.161411,7.971832,-6.25687,53.352868
1214,68.609277,veh24,36.577941,7.41653,-6.256765,53.35289
1215,68.789983,veh24,44.319044,7.741103,-6.256655,53.352912
1216,68.789983,veh24,52.813763,8.49472,-6.256534,53.352937
1217,68.789983,veh24,60.757279,7.943516,-6.256422,53.35296
1218,68.789983,veh24,68.618869,7.861589,-6.25631,53.352983
1219,68.513071,veh24,75.049714,6.430845,-6.256219,53.353002
1220,67.820896,veh24,78.007363,2.957649,-6.256177,53.353012
1221,67.692402,veh24,78.556444,0.549081,-6.256169,53.353013
1222,67.659243,veh24,78.698141,0.141698,-6.256167,53.353014
1223,67.650085,veh24,78.737275,0.039133,-6.256167,53.353014
1224,67.647739,veh24,78.747303,0.010028,-6.256167,53.353014
1225,67.6474,veh24,78.74875,0.001447,-6.256167,53.353014
1226,69.209997,veh24,0.987215,1.988465,-6.256138,53.353019
1227,77.643969,veh24,4.568751,3.581536,-6.256085,53.353024
1228,116.025943,veh24,4.589016,6.010265,-6.256006,53.353001
1229,153.591528,veh24,3.908627,7.799612,-6.255954,53.352939
1230,155.384142,veh24,13.670936,9.762309,-6.255898,53.352858
1231,155.384142,veh24,25.122134,11.451198,-6.255832,53.352762
1232,155.384142,veh24,38.288667,13.166533,-6.255757,53.352653
1233,155.384142,veh24,51.901791,13.613123,-6.255679,53.35254
1234,155.384142,veh24,65.540061,13.638271,-6.255601,53.352427
1235,155.141581,veh24,12.069735,14.109674,-6.255519,53.35231
1236,154.88594,veh24,11.459069,13.809334,-6.255439,53.352195
1237,154.88594,veh24,25.375077,13.916008,-6.255357,53.35208
1238,154.88594,veh24,39.538832,14.163756,-6.255275,53.351963
1239,154.88594,veh24,53.349593,13.81076,-6.255194,53.351849
1240,154.88594,veh24,66.813171,13.463578,-6.255115,53.351737
1241,154.88594,veh24,81.003677,14.190506,-6.255032,53.35162
1242,154.363313,veh24,10.305821,13.012144,-6.254955,53.351512
1243,153.848091,veh24,9.044306,13.088485,-6.254876,53.351405
1244,153.848091,veh24,23.091044,14.046738,-6.25479,53.351289
1245,153.848091,veh24,37.334381,14.243337,-6.254703,53.351172
1246,153.848091,veh24,51.152181,13.8178,-6.254619,53.351059
1247,153.848091,veh24,64.40974,13.257559,-6.254538,53.35095
1248,153.868729,veh24,3.740096,13.130356,-6.254458,53.350842
1249,154.789302,veh24,9.500273,13.340177,-6.254379,53.350732
1250,155.28619,veh24,3.949839,13.559566,-6.2543,53.35062
1251,155.418324,veh24,17.015662,13.065823,-6.254225,53.350511
1252,155.418324,veh24,30.245055,13.229393,-6.254149,53.350401
1253,155.418324,veh24,44.055113,13.810058,-6.25407,53.350287
1254,155.428993,veh24,3.67707,14.031957,-6.25399,53.35017
1255,155.436174,veh24,12.849398,14.172328,-6.253909,53.350052
1256,155.642603,veh24,9.019537,13.970138,-6.25383,53.349936
1257,155.716142,veh24,2.767898,11.288361,-6.253766,53.349842
1258,155.775394,veh24,11.373474,8.605577,-6.253718,53.349771
1259,155.775394,veh24,15.479051,4.105577,-6.253695,53.349736
1260,155.775394,veh24,15.636927,0.157877,-6.253694,53.349735
1261,155.775394,veh24,15.638077,0.00115,-6.253694,53.349735
1262,155.775394,veh24,15.638954,0.000876,-6.253694,53.349735
1263,155.65445,veh24,1.5272,2.528246,-6.253679,53.349714
1264,155.379375,veh24,6.132324,4.605124,-6.253653,53.349676
1265,155.379375,veh24,12.053421,5.921097,-6.253619,53.349627
1266,153.967018,veh24,20.380139,8.326718,-6.253569,53.349558
1267,151.001069,veh24,30.059486,9.679346,-6.253507,53.349479
1268,77.419977,veh24,6.919763,11.070277,-6.253367,53.34946
1269,79.164336,veh24,19.693375,12.773612,-6.253175,53.34948
1270,80.298628,veh24,33.400014,13.70664,-6.252967,53.349496
1271,91.530281,veh24,47.348233,13.948219,-6.252754,53.349493
1272,101.456769,veh24,2.173715,13.245482,-6.252544,53.349474
1273,101.864664,veh24,16.164064,13.990349,-6.252341,53.349443
1274,113.436745,veh24,11.990879,13.046815,-6.252159,53.349401
1275,99.25261,veh24,2.122676,10.791797,-6.252005,53.349375
1276,89.771367,veh24,9.025083,6.902407,-6.251903,53.349373
1277,89.771367,veh24,11.928536,2.903453,-6.25186,53.349372
1278,89.771367,veh24,12.795007,0.866472,-6.251848,53.349372
1279,89.771367,veh24,13.046603,0.251596,-6.251844,53.349372
1280,89.771367,veh24,13.077392,0.030789,-6.251844,53.349372
1281,89.771367,veh24,13.089637,0.012245,-6.251843,53.349372
1282,89.771367,veh24,13.097881,0.008244,-6.251843,53.349372
1283,89.771367,veh24,13.098755,0.000874,-6.251843,53.349372
1284,89.771367,veh24,13.098974,0.000219,-6.251843,53.349372
1285,89.771367,veh24,13.098974,0,-6.251843,53.349372
1286,89.771367,veh24,13.098974,0,-6.251843,53.349372
1287,89.771367,veh24,13.098974,0,-6.251843,53.349372
1288,89.771367,veh24,13.098974,0,-6.251843,53.349372
1289,89.771367,veh24,13.098974,0,-6.251843,53.349372
1290,89.771367,veh24,13.098974,0,-6.251843,53.349372
1291,89.771367,veh24,13.098974,0,-6.251843,53.349372
1292,89.771367,veh24,13.098974,0,-6.251843,53.349372
1293,89.771367,veh24,13.098974,0,-6.251843,53.349372
1294,89.598676,veh24,0.822394,1.82342,-6.251818,53.349372
1295,79.91995,veh24,4.648149,3.825755,-6.251767,53.349377
1296,71.331906,veh24,5.01352,5.155372,-6.251697,53.34939
1297,60.951647,veh24,5.370109,6.916589,-6.251609,53.349413
1298,38.381411,veh24,4.963247,9.033137,-6.251521,53.349474
1299,38.383904,veh24,15.352817,10.38957,-6.251416,53.349547
1300,38.383904,veh24,28.303617,12.9508,-6.251285,53.349639
1301,24.428935,veh24,2.878246,13.364629,-6.251168,53.349738
1302,21.323187,veh24,16.470348,13.592101,-6.251086,53.349846
1303,20.5946,veh24,29.602703,13.132355,-6.251012,53.349952
1304,19.722278,veh24,43.58068,13.977977,-6.250935,53.350064
1305,18.789059,veh24,57.637073,14.056394,-6.25086,53.350178
1306,17.600841,veh24,5.111649,13.244576,-6.250791,53.350288
1307,18.256207,veh24,18.834759,13.723109,-6.25072,53.350404
1308,,,,,,
1309,,,,,,
1310,,,,,,
1311,,,,,,
1312,,,,,,
1313,,,,,,
1314,,,,,,
1315,,,,,,
1316,,,,,,
1317,,,,,,
1318,,,,,,
1319,,,,,,
1320,,,,,,
1321,,,,,,
1322,,,,,,
1323,,,,,,
1324,,,,,,
1325,,,,,,
1326,,,,,,
1327,,,,,,
1328,,,,,,
1329,,,,,,
1330,,,,,,
1331,,,,,,
1332,,,,,,
1333,,,,,,
1334,,,,,,
1335,,,,,,
1336,,,,,,
1337,,,,,,
1338,,,,,,
1339,,,,,,
1340,140.695093,veh27,5.1,4.8995,-6.261524,53.352844
1341,140.695093,veh27,8.598832,3.498832,-6.261493,53.352819
1342,140.695093,veh27,9.235657,0.636825,-6.261487,53.352815
1343,140.695093,veh27,9.349639,0.113982,-6.261486,53.352814
1344,140.695093,veh27,9.376941,0.027301,-6.261486,53.352814
1345,140.695093,veh27,9.39479,0.017849,-6.261485,53.352814
1346,140.695093,veh27,9.398591,0.003802,-6.261485,53.352813
1347,140.695093,veh27,9.398861,0.000269,-6.261485,53.352813
1348,140.695093,veh27,9.398966,0.000105,-6.261485,53.352813
1349,140.695093,veh27,9.398966,0,-6.261485,53.352813
1350,140.695093,veh27,9.398966,0,-6.261485,53.352813
1351,140.695093,veh27,9.398966,0,-6.261485,53.352813
1352,140.695093,veh27,9.398966,0,-6.261485,53.352813
1353,140.695093,veh27,9.398966,0,-6.261485,53.352813
1354,140.695093,veh27,9.398966,0,-6.261485,53.352813
1355,140.695093,veh27,9.398966,0,-6.261485,53.352813
1356,140.695093,veh27,9.398966,0,-6.261485,53.352813
1357,140.695093,veh27,9.398966,0,-6.261485,53.352813
1358,140.695093,veh27,9.398966,0,-6.261485,53.352813
1359,140.695093,veh27,9.398966,0,-6.261485,53.352813
1360,140.695093,veh27,9.398966,0,-6.261485,53.352813
1361,140.695093,veh27,9.398966,0,-6.261485,53.352813
1362,140.695093,veh27,9.398966,0,-6.261485,53.352813
1363,140.695093,veh27,9.398966,0,-6.261485,53.352813
1364,140.695093,veh27,9.398966,0,-6.261485,53.352813
1365,140.695093,veh27,9.398966,0,-6.261485,53.352813
1366,140.695093,veh27,9.398966,0,-6.261485,53.352813
1367,140.695093,veh27,9.398966,0,-6.261485,53.352813
1368,142.625356,veh27,1.003146,2.00418,-6.261469,53.352798
1369,149.969134,veh27,4.818576,3.81543,-6.261443,53.352768
1370,151.350639,veh27,9.937322,5.118746,-6.261408,53.352727
1371,158.99718,veh27,17.626988,7.689665,-6.261371,53.352661
1372,161.655336,veh27,25.068183,7.441196,-6.261338,53.352597
1373,162.39756,veh27,32.831755,7.763572,-6.261307,53.352529
1374,163.404105,veh27,40.115891,7.284136,-6.26128,53.352466
1375,163.300392,veh27,1.043057,3.547166,-6.261266,53.352433
1376,163.030787,veh27,3.816685,5.273628,-6.261244,53.352385
1377,163.02591,veh27,5.506537,6.799852,-6.261218,53.352326
1378,163.02591,veh27,14.039073,8.532537,-6.261186,53.352252
1379,163.080459,veh27,22.140159,8.101086,-6.261155,53.352181
1380,163.080459,veh27,30.451935,8.311776,-6.261123,53.352109
1381,154.111792,veh27,7.437336,8.305401,-6.261076,53.35204
1382,116.122381,veh27,15.406378,7.969042,-6.260982,53.352
1383,75.927296,veh27,0.441732,8.405354,-6.260859,53.352007
1384,67.139472,veh27,8.682439,8.240708,-6.260743,53.352033
1385,67.139472,veh27,17.346677,8.664237,-6.260621,53.352061
1386,66.562491,veh27,25.587048,8.240371,-6.260506,53.352087
1387,66.562491,veh27,33.368564,7.781517,-6.260397,53.352113
1388,66.562491,veh27,41.593762,8.225197,-6.260282,53.35214
1389,66.591945,veh27,0.411808,8.198046,-6.260167,53.352166
1389,253.821845,veh28,5.1,0,-6.252915,53.350954
1390,67.193865,veh27,2.588039,8.506231,-6.260048,53.352193
1390,254.009899,veh28,0.164693,1.484693,-6.252937,53.350951
1391,67.44866,veh27,11.119057,8.531018,-6.259928,53.35222
1391,257.985481,veh28,3.638915,3.474222,-6.252989,53.350946
1392,67.44866,veh27,19.462382,8.343325,-6.25981,53.352246
1392,266.051012,veh28,9.488677,5.849763,-6.253077,53.350945
1393,67.44866,veh27,27.553241,8.090859,-6.259696,53.352271
1393,255.342023,veh28,1.967814,7.189137,-6.253183,53.350934
1394,67.44866,veh27,35.951267,8.398026,-6.259578,53.352297
1394,251.591479,veh28,10.671425,8.703611,-6.253308,53.350912
1395,67.44866,veh27,44.332938,8.381671,-6.25946,53.352324
1395,251.591479,veh28,19.430367,8.758942,-6.253434,53.35089
1396,67.44866,veh27,52.933181,8.600243,-6.259339,53.352351
1396,252.132142,veh28,0.385454,8.375087,-6.253555,53.350869
1397,67.44866,veh27,57.157363,4.224182,-6.259279,53.352364
1397,268.497488,veh28,9.370696,8.985241,-6.253689,53.350866
1398,68.120849,veh27,5.071283,5.80392,-6.259197,53.352381
1398,251.745008,veh28,5.982195,8.5715,-6.253814,53.350847
1399,68.120849,veh27,12.484847,7.413564,-6.259093,53.352404
1399,251.493569,veh28,1.683919,9.081724,-6.253945,53.350825
1400,68.710711,veh27,5.456325,8.021477,-6.258979,53.352428
1400,251.029592,veh28,10.32984,8.645921,-6.254069,53.350802
1401,68.710711,veh27,13.531552,8.075227,-6.258864,53.352451
1401,251.029592,veh28,19.555752,9.225913,-6.254202,53.350778
1402,68.710711,veh27,21.935026,8.403474,-6.258745,53.352476
1402,253.871073,veh28,2.300013,8.80426,-6.254329,53.350758
1403,68.710711,veh27,29.97808,8.043054,-6.258631,53.3525
1403,293.396014,veh28,11.158129,8.858116,-6.254452,53.350775
1404,68.750439,veh27,4.7367,8.41862,-6.258511,53.352524
1404,333.84109,veh28,4.002798,8.924669,-6.254514,53.350846
1405,68.721899,veh27,3.68773,8.36103,-6.258393,53.352549
1405,333.848091,veh28,9.204338,11.01154,-6.254581,53.350937
1406,68.710959,veh27,12.223659,8.535929,-6.258272,53.352574
1406,333.848091,veh28,22.636076,13.431738,-6.254663,53.351047
1407,68.710959,veh27,20.827198,8.603539,-6.258149,53.352599
1407,333.848091,veh28,37.392584,14.756508,-6.254753,53.351168
1408,68.710959,veh27,28.366091,7.538893,-6.258042,53.352621
1408,333.848091,veh28,52.665621,15.273037,-6.254846,53.351294
1409,68.653401,veh27,4.848522,8.042431,-6.257928,53.352645
1409,333.848091,veh28,67.498206,14.832585,-6.254936,53.351416
1410,68.698481,veh27,3.313572,7.86505,-6.257817,53.352668
1410,334.380573,veh28,8.930404,15.232198,-6.255028,53.351541
1411,68.722326,veh27,10.958601,7.64503,-6.257708,53.352691
1411,334.878972,veh28,10.147098,15.586694,-6.25512,53.35167
1412,68.59859,veh27,1.458453,7.969851,-6.257595,53.352714
1412,334.878972,veh28,25.697314,15.550216,-6.255211,53.351799
1413,68.298078,veh27,8.953663,7.495211,-6.257489,53.352737
1413,334.878972,veh28,40.615615,14.918301,-6.255298,53.351922
1414,68.298078,veh27,17.094523,8.140859,-6.257374,53.352761
1414,334.878972,veh28,55.888127,15.272511,-6.255387,53.352048
1415,68.308694,veh27,1.441071,7.876548,-6.257262,53.352785
1415,334.878972,veh28,70.303788,14.415661,-6.255471,53.352168
1416,68.334911,veh27,10.128605,8.687534,-6.257139,53.352811
1416,334.949538,veh28,1.358084,14.814297,-6.255558,53.35229
1417,68.334911,veh27,18.516128,8.387523,-6.257021,53.352836
1417,335.200518,veh28,1.236935,14.32885,-6.255641,53.352409
1418,68.334911,veh27,26.628989,8.112861,-6.256906,53.35286
1418,335.387673,veh28,16.593595,15.35666,-6.255729,53.352537
1419,68.449753,veh27,34.825217,8.196229,-6.25679,53.352885
1419,335.387673,veh28,31.667009,15.073414,-6.255815,53.352662
1420,68.789983,veh27,43.13882,8.313602,-6.256672,53.352909
1420,335.387673,veh28,46.958302,15.291293,-6.255903,53.352789
1421,68.789983,veh27,51.849273,8.710454,-6.256548,53.352934
1421,335.387673,veh28,57.749596,10.791293,-6.255964,53.352879
1422,68.789983,veh27,60.462947,8.613673,-6.256426,53.35296
1422,335.387673,veh28,64.040889,6.291293,-6.256,53.352931
1423,68.789983,veh27,67.922296,7.459349,-6.25632,53.352981
1423,335.387673,veh28,65.832182,1.791293,-6.256011,53.352946
1424,68.419293,veh27,75.450429,7.528133,-6.256213,53.353004
1424,335.387673,veh28,66.230926,0.398744,-6.256013,53.352949
1425,67.69756,veh27,78.5344,3.08397,-6.25617,53.353013
1425,335.387673,veh28,66.405973,0.175047,-6.256014,53.35295
1426,67.652576,veh27,78.726629,0.19223,-6.256167,53.353014
1426,334.627498,veh28,0.461179,1.635206,-6.256024,53.352964
1427,67.648708,veh27,78.743159,0.016529,-6.256167,53.353014
1427,318.503487,veh28,4.628242,4.167063,-6.256065,53.352991
1428,67.647823,veh27,78.746943,0.003784,-6.256167,53.353014
1428,259.667411,veh28,1.093774,5.925533,-6.256151,53.352987
1429,67.647371,veh27,78.748873,0.001931,-6.256167,53.353014
1429,248.252712,veh28,8.527319,7.433545,-6.256256,53.352964
1430,67.647371,veh27,78.748873,0,-6.256167,53.353014
1430,248.781875,veh28,16.943043,8.415724,-6.256376,53.352939
1431,67.647342,veh27,78.748997,0.000124,-6.256167,53.353014
1431,248.781875,veh28,26.001202,9.058159,-6.256505,53.352913
1432,67.647342,veh27,78.748997,0,-6.256167,53.353014
1432,248.781875,veh28,34.763966,8.762764,-6.256629,53.352887
1433,67.647342,veh27,78.748997,0,-6.256167,53.353014
1433,248.781875,veh28,42.899243,8.135277,-6.256744,53.352863
1434,69.225535,veh27,0.996849,1.997852,-6.256138,53.353019
1434,248.344478,veh28,51.30506,8.405816,-6.256864,53.352839
1435,80.510345,veh27,5.058484,4.061635,-6.256078,53.353023
1435,248.344478,veh28,60.581496,9.276437,-6.256995,53.352811
1436,122.432669,veh27,5.240211,6.171728,-6.256001,53.352996
1436,248.344478,veh28,69.325651,8.744155,-6.257119,53.352785
1437,154.679967,veh27,4.570825,7.810614,-6.25595,53.352933
1437,248.344478,veh28,77.663971,8.33832,-6.257237,53.35276
1438,155.384142,veh27,14.360464,9.789639,-6.255894,53.352852
1438,257.776814,veh28,6.457851,8.57388,-6.257362,53.352743
1439,155.384142,veh27,25.697901,11.337437,-6.255829,53.352758
1439,266.900802,veh28,10.531732,4.07388,-6.257423,53.352742
1439,248.710711,veh29,5.1,0,-6.258635,53.352468
1440,155.384142,veh27,39.309605,13.611704,-6.255751,53.352645
1440,279.811257,veh28,5.424726,6.432995,-6.257518,53.352752
1440,248.710711,veh29,7.518654,2.418654,-6.25867,53.352461
1441,155.384142,veh27,52.577741,13.268136,-6.255675,53.352534
1441,331.291959,veh28,3.820628,7.825901,-6.257584,53.352806
1441,248.710711,veh29,12.173851,4.655197,-6.258736,53.352448
1442,155.384142,veh27,63.200503,10.622761,-6.255614,53.352446
1442,338.223785,veh28,1.757633,8.897005,-6.257629,53.352882
1442,248.710711,veh29,19.170293,6.996442,-6.258835,53.352427
1443,152.491376,veh27,1.743264,6.122761,-6.255576,53.352396
1443,338.198591,veh28,10.851082,9.093449,-6.257675,53.352959
1443,248.710711,veh29,27.111347,7.941054,-6.258948,53.352404
1444,100.969861,veh27,7.812242,6.068978,-6.255497,53.352379
1444,338.19348,veh28,4.182912,9.27183,-6.257721,53.353037
1444,248.710711,veh29,32.50632,5.394973,-6.259024,53.352388
1445,67.615837,veh27,4.679084,6.076842,-6.255411,53.352397
1445,338.192482,veh28,13.206522,9.02361,-6.257767,53.353113
1445,220.509862,veh29,5.869934,7.023614,-6.2591,53.352348
1446,67.122589,veh27,13.355633,8.676549,-6.255289,53.352424
1446,338.208496,veh28,4.59494,8.808419,-6.257811,53.353188
1446,178.570444,veh29,13.862021,7.992087,-6.259114,53.352278
1447,67.122589,veh27,21.140758,7.785125,-6.255179,53.352449
1447,338.238775,veh28,3.323504,8.128564,-6.257852,53.353257
1447,166.69145,veh29,1.259331,7.61731,-6.259093,53.352211
1448,67.122589,veh27,29.24655,8.105792,-6.255065,53.352475
1448,338.222894,veh28,11.998061,8.674557,-6.257896,53.35333
1448,163.559369,veh29,9.321755,8.062423,-6.259063,53.352141
1449,67.377009,veh27,4.53118,8.31463,-6.254949,53.352501
1449,338.214628,veh28,20.560328,8.562267,-6.257939,53.353403
1449,163.559369,veh29,17.184315,7.86256,-6.259034,53.352072
1450,67.588608,veh27,3.292352,8.261172,-6.254832,53.352527
1450,338.207841,veh28,29.086701,8.526373,-6.257982,53.353475
1450,163.559369,veh29,24.421199,7.236884,-6.259008,53.352009
1451,67.684677,veh27,11.510045,8.217693,-6.254716,53.352552
1451,338.642667,veh28,37.35183,8.265129,-6.258023,53.353545
1451,163.559369,veh29,32.407408,7.986209,-6.258978,53.35194
1452,67.684677,veh27,19.230091,7.720046,-6.254607,53.352576
1452,338.608781,veh28,3.381244,8.899414,-6.258066,53.353621
1452,163.559369,veh29,40.05996,7.652552,-6.25895,53.351873
1453,67.684677,veh27,26.786613,7.556522,-6.254501,53.352599
1453,338.598579,veh28,2.493008,8.561764,-6.258109,53.353693
1453,163.559369,veh29,47.256364,7.196404,-6.258923,53.35181
1454,67.684677,veh27,35.103208,8.316595,-6.254383,53.352625
1454,338.604627,veh28,11.621944,9.128937,-6.258154,53.353771
1454,163.559369,veh29,54.283408,7.027044,-6.258897,53.351749
1455,67.684677,veh27,41.965519,6.862311,-6.254287,53.352646
1455,338.604627,veh28,20.613235,8.991291,-6.258198,53.353847
1455,163.559369,veh29,62.090197,7.806789,-6.258868,53.351681
1456,78.628774,veh27,4.636834,7.381315,-6.25418,53.352661
1456,163.559369,veh29,69.875315,7.785118,-6.25884,53.351613
1457,136.904664,veh27,12.559035,7.9222,-6.25409,53.352621
1457,163.57965,veh29,6.57293,8.207615,-6.258809,53.351542
1458,157.626256,veh27,5.654515,7.325481,-6.254049,53.35256
1458,163.570367,veh29,4.695907,7.562977,-6.258781,53.351476
1459,157.626256,veh27,13.457542,7.803026,-6.254009,53.352494
1459,163.569765,veh29,11.664723,6.968816,-6.258756,53.351415
1460,157.626256,veh27,21.897171,8.439629,-6.253965,53.352423
1460,163.569765,veh29,19.691976,8.027253,-6.258726,53.351345
1461,157.626256,veh27,30.00187,8.104699,-6.253923,53.352354
1461,163.569765,veh29,27.320981,7.629005,-6.258698,53.351279
1462,157.626256,veh27,37.719932,7.718062,-6.253883,53.352289
1462,163.465908,veh29,2.081313,8.030332,-6.258668,53.351209
1463,157.626256,veh27,46.144111,8.424179,-6.253839,53.352218
1463,163.572443,veh29,9.237369,7.156056,-6.258642,53.351147
1464,157.626256,veh27,54.688901,8.54479,-6.253795,53.352146
1464,163.572443,veh29,17.063679,7.826311,-6.258613,53.351078
1465,157.626256,veh27,62.167437,7.478536,-6.253756,53.352083
1465,163.572443,veh29,25.082648,8.018969,-6.258583,53.351009
1466,157.645773,veh27,6.241573,7.474136,-6.253718,53.35202
1466,163.571805,veh29,32.878028,7.79538,-6.258554,53.350941
1467,157.645773,veh27,14.154799,7.913227,-6.253677,53.351953
1467,163.566779,veh29,39.986783,7.108756,-6.258528,53.350879
1468,157.679799,veh27,8.403468,8.678668,-6.253632,53.35188
1468,163.566779,veh29,47.851394,7.864611,-6.258499,53.35081
1469,157.679799,veh27,16.065936,7.662468,-6.253592,53.351815
1469,163.566779,veh29,55.763364,7.91197,-6.25847,53.350741
1470,157.679799,veh27,24.04802,7.982084,-6.253551,53.351748
1470,163.596694,veh29,5.678927,7.395563,-6.258443,53.350677
1471,157.679799,veh27,32.172896,8.124876,-6.253509,53.351679
1471,163.561331,veh29,6.153069,7.524142,-6.258415,53.350611
1472,157.679799,veh27,39.64296,7.470064,-6.253471,53.351616
1472,163.561331,veh29,13.444018,7.290949,-6.258388,53.350548
1473,157.679799,veh27,48.143448,8.500488,-6.253427,53.351545
1473,163.561331,veh29,21.376215,7.932196,-6.258359,53.350479
1474,157.679799,veh27,55.915785,7.772337,-6.253386,53.351479
1474,163.568001,veh29,2.277573,7.231358,-6.258332,53.350416
1475,157.679799,veh27,63.011889,7.096104,-6.25335,53.351419
1475,163.573862,veh29,0.235041,7.317468,-6.258305,53.350352
1476,152.365381,veh27,2.720633,5.748744,-6.253314,53.351373
1476,163.531244,veh29,8.406426,8.171385,-6.258275,53.350281
1477,86.696268,veh27,8.650874,5.930242,-6.253232,53.351369
1477,163.490881,veh29,2.285113,8.168687,-6.258244,53.35021
1478,58.799208,veh27,5.278836,5.677961,-6.253157,53.351393
1478,163.442929,veh29,10.030807,7.745694,-6.258216,53.350142
1479,58.799208,veh27,13.551428,8.272592,-6.253049,53.351429
1479,163.32673,veh29,2.393904,8.193097,-6.258185,53.350071
1480,58.799208,veh27,21.716347,8.16492,-6.252942,53.351464
1480,163.200299,veh29,9.679718,7.285814,-6.258157,53.350008
1481,58.799208,veh27,29.246756,7.530408,-6.252843,53.351497
1481,163.200299,veh29,17.550038,7.87032,-6.258128,53.349939
1482,58.799208,veh27,37.112113,7.865357,-6.252739,53.351531
1482,163.200299,veh29,25.095165,7.545128,-6.258099,53.349874
1483,58.799208,veh27,45.821108,8.708995,-6.252625,53.351569
1483,163.294481,veh29,1.306506,7.341341,-6.258071,53.34981
1484,58.849295,veh27,4.198581,8.127473,-6.252518,53.351605
1484,163.560876,veh29,8.951441,7.644934,-6.258043,53.349743
1485,58.828628,veh27,2.37151,7.592929,-6.252418,53.351638
1485,163.727856,veh29,2.170507,7.569066,-6.258015,53.349677
1486,58.79513,veh27,9.857645,7.486135,-6.25232,53.35167
1486,163.94551,veh29,9.667916,7.497409,-6.257988,53.349612
1487,58.79513,veh27,17.686177,7.828532,-6.252217,53.351704
1487,163.94551,veh29,17.854097,8.186181,-6.257959,53.34954
1488,58.79513,veh27,25.383745,7.697567,-6.252116,53.351738
1488,163.94551,veh29,26.009249,8.155152,-6.25793,53.349469
1489,58.79513,veh27,32.906688,7.522943,-6.252017,53.351771
1489,163.94551,veh29,34.05325,8.044001,-6.257901,53.349399
1490,58.79513,veh27,40.933176,8.026489,-6.251912,53.351806
1490,163.94551,veh29,42.031064,7.977813,-6.257872,53.34933
